City,EmployeeID,EmployeeName,NumOpens,Role,RoleID,Username,YearsAtCompany,"_time"
"San Francisco",105868,"Benjamin Mcguire",369,"Registered Nurse",24216185,BMCGUIRE,2,"1459296000.000"
Honolulu,109506,"Brad Simmons",369,Transport,107938504,BSIMMONS,8,"1459296000.000"
"San Diego",131747,"Brandon Parrish",369,"Registered Nurse",24216185,BPARRISH,2,"1459296000.000"
Denver,137986,"Brendan Yates",369,"Unit Secretary",24219221,BYATES,6,"1459296000.000"
"Santa Rosa",106684,"Carla Baird",369,DBA,24209801,CBAIRD,6,"1459296000.000"
"San Diego",114096,"Carlos Ritter",369,DBA,24209801,CRITTER,5,"1459296000.000"
Denver,137967,"Carolyn Fisher",369,"Registered Nurse",24216185,CFISHER,5,"1459296000.000"
"San Diego",115812,"Cassie Schwartz",369,"Physician CPOE",24214989,CSCHWARTZ,9,"1459296000.000"
Seattle,128091,"Charles Fleming",369,"Registered Nurse",24216185,CFLEMING,4,"1459296000.000"
Seattle,105083,"Charles Weber",369,"Physician CPOE",24214989,CWEBER,7,"1459296000.000"
"San Francisco",105771,"Chelsea Garrison",369,DBA,24209801,CGARRISON,0,"1459296000.000"
Denver,125077,"Clayton Evans",369,"Occupational Therapist",24214159,CEVANS,2,"1459296000.000"
Honolulu,109136,"Danny Jenkins",369,"Speech Therapist",24219154,DJENKINS,8,"1459296000.000"
Honolulu,100288,"Dawn Rodgers",369,"Registered Nurse",24216185,DRODGERS,7,"1459296000.000"
"Santa Rosa",123204,"Dawn Woodward",369,DBA,24209801,DWOODWARD,0,"1459296000.000"
Denver,138093,"Derek Roberson",369,DBA,24209801,DROBERSON,7,"1459296000.000"
"San Diego",121271,"Derrick Hinton",369,DBA,24209801,DHINTON,6,"1459296000.000"
Honolulu,128199,"Dylan Harmon",369,DBA,24209801,DHARMON,2,"1459296000.000"
Denver,107874,"Ebony Branch",369,"Registered Nurse",24216185,EBRANCH,2,"1459296000.000"
"Santa Rosa",118241,"Edward Mcfarland",369,DBA,24209801,EMCFARLAND,9,"1459296000.000"
Denver,131385,"Eric Obrien",369,"Registered Nurse",24216185,EOBRIEN,1,"1459296000.000"
Honolulu,104722,"Francisco Castro",369,Transport,107938504,FCASTRO,3,"1459296000.000"
Denver,114869,"Frederick Abbott",369,"Occupational Therapist",24214159,FABBOTT,7,"1459296000.000"
Seattle,135428,"Gerald James",369,DBA,24209801,GJAMES,4,"1459296000.000"
"San Francisco",100143,"Gregory Hudson",369,DBA,24209801,GHUDSON,7,"1459296000.000"
Denver,114699,"Gregory Lam",369,"Registered Nurse",24216185,GLAM,7,"1459296000.000"
Denver,126247,"Hannah Quinn",369,DBA,24209801,HQUINN,1,"1459296000.000"
Seattle,108741,"Jack Mcmahon",369,DBA,24209801,JMCMAHON,1,"1459296000.000"
Seattle,119307,"Jaclyn Mendoza",369,DBA,24209801,JMENDOZA,7,"1459296000.000"
"Santa Rosa",124263,"Jaime Watts",369,"Occupational Therapist",24214159,JWATTS,5,"1459296000.000"
Honolulu,135455,"James Levine",369,DBA,24209801,JLEVINE,2,"1459296000.000"
"San Diego",123935,"Jared Reilly",369,"Occupational Therapist",24214159,JREILLY,1,"1459296000.000"
Seattle,126907,"Jay Schaefer",369,"Registered Nurse",24216185,JSCHAEFER,5,"1459296000.000"
Honolulu,118124,"Jeffery Lloyd",369,"Registered Nurse",24216185,JLLOYD,10,"1459296000.000"
"San Diego",124246,"Jessica Lane",369,"Occupational Therapist",24214159,JLANE,8,"1459296000.000"
Seattle,128486,"Joel Villanueva",369,"Physician, Hospitalist Service",24215364,JVILLANUEVA,2,"1459296000.000"
"San Diego",117837,"Jordan Mcconnell",369,DBA,24209801,JMCCONNELL,10,"1459296000.000"
"Santa Rosa",129885,"Katie Larsen",369,DBA,24209801,KLARSEN,2,"1459296000.000"
"Santa Rosa",122523,"Katrina Whitehead",369,DBA,24209801,KWHITEHEAD,3,"1459296000.000"
"Santa Rosa",122562,"Lauren Tate",369,DBA,24209801,LTATE,6,"1459296000.000"
Honolulu,133069,"Lee Rosales",369,"Occupational Therapist",24214159,LROSALES,4,"1459296000.000"
Denver,117431,"Linda Aguirre",369,"Occupational Therapist",24214159,LAGUIRRE,6,"1459296000.000"
"San Francisco",126645,"Lindsey Hoffman",369,"Occupational Therapist",24214159,LHOFFMAN,4,"1459296000.000"
Denver,138622,"Luke Mcclain",369,Transport,107938504,LMCCLAIN,7,"1459296000.000"
Denver,128146,"Marie Smith",369,DBA,24209801,MSMITH,4,"1459296000.000"
"Santa Rosa",100182,"Mark Kaiser",369,"Registered Nurse",24216185,MKAISER,7,"1459296000.000"
"Santa Rosa",117911,"Maurice Terrell",369,"Speech Therapist",24219154,MTERRELL,5,"1459296000.000"
Honolulu,106194,"Megan Kirby",369,DBA,24209801,MKIRBY,9,"1459296000.000"
"San Diego",139317,"Michelle Parrish",369,"MedRec Audit",24209801,MPARRISH,3,"1459296000.000"
"Santa Rosa",130127,"Monique Watson",369,"Occupational Therapist",24214159,MWATSON,8,"1459296000.000"
Seattle,100740,"Nancy Mason",369,DBA,24209801,NMASON,5,"1459296000.000"
Seattle,129489,"Nicholas Kemp",369,DBA,24209801,NKEMP,6,"1459296000.000"
"San Diego",111569,"Patricia Drake",369,DBA,24209801,PDRAKE,4,"1459296000.000"
Honolulu,131352,"Philip Buck",369,"Registered Nurse, Case Management",24216672,PBUCK,4,"1459296000.000"
Denver,106997,"Rachel Glenn",369,DBA,24209801,RGLENN,1,"1459296000.000"
Denver,138236,"Raymond Smith",369,DBA,24209801,RSMITH,4,"1459296000.000"
"San Francisco",117447,"Roger Goodwin",369,"Registered Nurse",24216185,RGOODWIN,5,"1459296000.000"
"San Diego",101701,"Roger Wise",369,DBA,24209801,RWISE,1,"1459296000.000"
Denver,129430,"Ronald Collins",369,"Registered Nurse",24216185,RCOLLINS,6,"1459296000.000"
Seattle,120477,"Ronald Page",369,"Registered Nurse",24216185,RPAGE,2,"1459296000.000"
Seattle,135549,"Ruben Hawkins",369,DBA,24209801,RHAWKINS,3,"1459296000.000"
Honolulu,102563,"Russell Bauer",369,DBA,24209801,RBAUER,6,"1459296000.000"
"San Francisco",103605,"Ryan Crosby",369,"Occupational Therapist",24214159,RCROSBY,8,"1459296000.000"
Honolulu,118858,"Sara Delgado",369,"Physician, Obstetrics & Gynecology",24215485,SDELGADO,9,"1459296000.000"
"San Diego",118286,"Scott Wilkinson",369,"Occupational Therapist",24214159,SWILKINSON,4,"1459296000.000"
Seattle,139744,"Shane Ellis",369,"Occupational Therapist",24214159,SELLIS,3,"1459296000.000"
Denver,108169,"Shannon Cain",369,"Nursing Student",24214009,SCAIN,9,"1459296000.000"
"San Francisco",123494,"Sharon Griffith",369,DBA,24209801,SGRIFFITH,10,"1459296000.000"
Denver,129773,"Stefanie Fletcher",369,DBA,24209801,SFLETCHER,6,"1459296000.000"
"Santa Rosa",139792,"Stefanie Hendrix",369,"Physician CPOE",24214989,SHENDRIX,4,"1459296000.000"
Honolulu,125058,"Tammy Crawford",369,DBA,24209801,TCRAWFORD,2,"1459296000.000"
"San Diego",133846,"Tanya Johnson",369,"Registered Nurse",24216185,TJOHNSON,4,"1459296000.000"
"San Francisco",124934,"Trevor Boyd",369,"Registered Nurse",24216185,TBOYD,8,"1459296000.000"
Denver,126001,"Trevor Butler",369,DBA,24209801,TBUTLER,9,"1459296000.000"
"San Diego",139617,"Troy Bennett",369,Transport,107938504,TBENNETT,3,"1459296000.000"
Honolulu,100706,"Vanessa Gilbert",369,"Registered Nurse",24216185,VGILBERT,3,"1459296000.000"
"San Francisco",100121,"Vincent Berry",369,"Registered Nurse",24216185,VBERRY,9,"1459296000.000"
"Santa Rosa",105923,"Walter Gonzalez",369,"Registered Nurse",24216185,WGONZALEZ,9,"1459296000.000"
Denver,129411,"Zachary Monroe",369,"Registered Nurse",24216185,ZMONROE,7,"1459296000.000"
"San Diego",100691,"Aaron Bullock",370,"Midlevel Provider, Hospitalist",24213304,ABULLOCK,3,"1459296000.000"
Seattle,112458,"Adrienne Friedman",370,"Registered Nurse",24216185,AFRIEDMAN,9,"1459296000.000"
"San Francisco",122648,"Alex Murillo",370,DBA,24209801,AMURILLO,6,"1459296000.000"
Seattle,123807,"Alison Maxwell",370,"Registered Nurse",24216185,AMAXWELL,6,"1459296000.000"
"San Diego",129550,"Andre Bennett",370,DBA,24209801,ABENNETT,3,"1459296000.000"
"San Diego",131960,"Andre Day",370,DBA,24209801,ADAY,5,"1459296000.000"
"San Francisco",102866,"Angel Knight",370,Transport,107938504,AKNIGHT,0,"1459296000.000"
Denver,112420,"Autumn Villegas",370,"Registered Nurse",24216185,AVILLEGAS,3,"1459296000.000"
"San Francisco",131440,"Benjamin Ponce",370,"Physical Therapist",24214774,BPONCE,0,"1459296000.000"
Seattle,134434,"Billy Gamble",370,DBA,24209801,BGAMBLE,5,"1459296000.000"
"San Francisco",119945,"Brendan Stone",370,"Occupational Therapist",24214159,BSTONE,9,"1459296000.000"
"San Francisco",139806,"Brianna Rosales",370,DBA,24209801,BROSALES,6,"1459296000.000"
Seattle,125962,"Brooke Snyder",370,Transport,107938504,BSNYDER,6,"1459296000.000"
Seattle,121223,"Caitlin Cross",370,"Physician CPOE",24214989,CCROSS,4,"1459296000.000"
"Santa Rosa",121898,"Caleb Pacheco",370,"Registered Nurse",24216185,CPACHECO,4,"1459296000.000"
Seattle,128091,"Charles Fleming",370,"Registered Nurse",24216185,CFLEMING,4,"1459296000.000"
Seattle,105083,"Charles Weber",370,"Physician CPOE",24214989,CWEBER,7,"1459296000.000"
Seattle,114401,"Chase Curtis",370,DBA,24209801,CCURTIS,8,"1459296000.000"
"Santa Rosa",120500,"Chase Ware",370,"Occupational Therapist",24214159,CWARE,8,"1459296000.000"
"San Diego",123139,"Chase Weiss",370,"Registered Nurse",24216185,CWEISS,5,"1459296000.000"
"San Francisco",139306,"Cheryl Howard",370,"Nursing Student",24214009,CHOWARD,8,"1459296000.000"
"San Francisco",103829,"Cheryl Mckay",370,Transport,107938504,CMCKAY,7,"1459296000.000"
Denver,101797,"Christian Cherry",370,"Registered Nurse",24216185,CCHERRY,6,"1459296000.000"
"Santa Rosa",100626,"Cody Campbell",370,DBA,24209801,CCAMPBELL,8,"1459296000.000"
"Santa Rosa",132252,"Colleen Joseph",370,"Physician CPOE",24214989,CJOSEPH,10,"1459296000.000"
"San Francisco",132913,"Corey Daniels",370,"Occupational Therapist",24214159,CDANIELS,6,"1459296000.000"
Honolulu,100288,"Dawn Rodgers",370,"Registered Nurse",24216185,DRODGERS,7,"1459296000.000"
"Santa Rosa",123204,"Dawn Woodward",370,DBA,24209801,DWOODWARD,0,"1459296000.000"
Seattle,135776,"Derek Higgins",370,DBA,24209801,DHIGGINS,2,"1459296000.000"
"San Francisco",135311,"Derek Salas",370,DBA,24209801,DSALAS,10,"1459296000.000"
"San Diego",138517,"Diana Mccormick",370,"Registered Nurse",24216185,DMCCORMICK,4,"1459296000.000"
Honolulu,103462,"Dominique Avila",370,DBA,24209801,DAVILA,8,"1459296000.000"
Honolulu,128199,"Dylan Harmon",370,DBA,24209801,DHARMON,2,"1459296000.000"
"San Diego",122520,"Edwin Shelton",370,"Physical Therapist",24214774,ESHELTON,4,"1459296000.000"
"San Francisco",119256,"Erika Hays",370,"Social Worker",24219079,EHAYS,6,"1459296000.000"
"Santa Rosa",117705,"Gabriel Mullins",370,DBA,24209801,GMULLINS,6,"1459296000.000"
Denver,106910,"Gabriel Sosa",370,"Occupational Therapist",24214159,GSOSA,1,"1459296000.000"
Seattle,115349,"Gary Dunlap",370,DBA,24209801,GDUNLAP,1,"1459296000.000"
Seattle,117193,"Geoffrey Vasquez",370,DBA,24209801,GVASQUEZ,3,"1459296000.000"
"San Diego",109104,"George Shepherd",370,"Occupational Therapist",24214159,GSHEPHERD,9,"1459296000.000"
"Santa Rosa",135363,"Gerald Johnston",370,"Occupational Therapist",24214159,GJOHNSTON,7,"1459296000.000"
Denver,114699,"Gregory Lam",370,"Registered Nurse",24216185,GLAM,7,"1459296000.000"
Seattle,120425,"Hannah Horton",370,"Registered Nurse",24216185,HHORTON,9,"1459296000.000"
"Santa Rosa",116160,"Hector Solis",370,"Physical Therapist",24214774,HSOLIS,9,"1459296000.000"
"San Diego",137085,"Heidi Mcintosh",370,"Registered Nurse",24216185,HMCINTOSH,7,"1459296000.000"
Seattle,133738,"Jacob Burns",370,"Unit Secretary LDRP",53158672,JBURNS,2,"1459296000.000"
"San Diego",123935,"Jared Reilly",370,"Occupational Therapist",24214159,JREILLY,1,"1459296000.000"
"Santa Rosa",120781,"Jermaine Bautista",370,"Physical Therapist",24214774,JBAUTISTA,2,"1459296000.000"
Denver,105587,"Joe Ashley",370,"Registered Nurse",24216185,JASHLEY,8,"1459296000.000"
Honolulu,112795,"Jordan Wang",370,"Physical Therapist",24214774,JWANG,1,"1459296000.000"
"San Francisco",105942,"Joshua Church",370,"Registered Nurse",24216185,JCHURCH,10,"1459296000.000"
"San Francisco",100618,"Katrina Hurst",370,DBA,24209801,KHURST,5,"1459296000.000"
Denver,130130,"Keith Kidd",370,Transport,107938504,KKIDD,1,"1459296000.000"
"San Francisco",123226,"Kelsey Werner",370,DBA,24209801,KWERNER,10,"1459296000.000"
Seattle,112708,"Kimberly Barr",370,"Registered Nurse",24216185,KBARR,2,"1459296000.000"
Denver,113684,"Kristi Hays",370,DBA,24209801,KHAYS,6,"1459296000.000"
Honolulu,119993,"Lacey Oneill",370,"Registered Nurse, Case Management",24216672,LONEILL,6,"1459296000.000"
"San Francisco",111881,"Lance Hayes",370,"Registered Nurse",24216185,LHAYES,8,"1459296000.000"
"San Diego",103844,"Lauren Walters",370,"Registered Nurse",24216185,LWALTERS,3,"1459296000.000"
Honolulu,133069,"Lee Rosales",370,"Occupational Therapist",24214159,LROSALES,4,"1459296000.000"
Denver,129656,"Marc Bruce",370,"Registered Nurse",24216185,MBRUCE,5,"1459296000.000"
Honolulu,102328,"Maria Lloyd",370,DBA,24209801,MLLOYD,6,"1459296000.000"
"San Diego",139317,"Michelle Parrish",370,"MedRec Audit",24209801,MPARRISH,3,"1459296000.000"
Denver,131663,"Miguel Howard",370,DBA,24209801,MHOWARD,6,"1459296000.000"
Denver,103693,"Molly Mccullough",370,DBA,24209801,MMCCULLOUGH,8,"1459296000.000"
"San Diego",132867,"Monique Esparza",370,ViewPointTEST,107182619,MESPARZA,8,"1459296000.000"
Denver,100829,"Nancy Patrick",370,DBA,24209801,NPATRICK,2,"1459296000.000"
"Santa Rosa",136906,"Nicole Weeks",370,DBA,24209801,NWEEKS,7,"1459296000.000"
Honolulu,132811,"Nina Hanson",370,Transport,107938504,NHANSON,1,"1459296000.000"
Denver,107703,"Phillip Reeves",370,"Physical Therapist",24214774,PREEVES,9,"1459296000.000"
Denver,125453,"Randy Lawrence",370,DBA,24209801,RLAWRENCE,0,"1459296000.000"
"San Francisco",123475,"Rebekah Leonard",370,"Registered Nurse",24216185,RLEONARD,8,"1459296000.000"
Seattle,138994,"Reginald Fernandez",370,"Occupational Therapist",24214159,RFERNANDEZ,7,"1459296000.000"
"San Francisco",107185,"Reginald Robles",370,DBA,24209801,RROBLES,4,"1459296000.000"
Denver,122031,"Roy Jacobson",370,DBA,24209801,RJACOBSON,2,"1459296000.000"
Seattle,112782,"Ryan Wallace",370,"Unit Secretary",24219221,RWALLACE,6,"1459296000.000"
"Santa Rosa",133626,"Sabrina Hammond",370,DBA,24209801,SHAMMOND,4,"1459296000.000"
"San Francisco",111053,"Samantha Wang",370,"Registered Nurse",24216185,SWANG,4,"1459296000.000"
"San Diego",126217,"Sara Austin",370,"Registered Nurse",24216185,SAUSTIN,3,"1459296000.000"
Denver,108169,"Shannon Cain",370,"Nursing Student",24214009,SCAIN,9,"1459296000.000"
"San Francisco",123494,"Sharon Griffith",370,DBA,24209801,SGRIFFITH,10,"1459296000.000"
"Santa Rosa",136360,"Stacey Henry",370,DBA,24209801,SHENRY,1,"1459296000.000"
Seattle,116722,"Stacy Riddle",370,"Physical Therapist",24214774,SRIDDLE,4,"1459296000.000"
Seattle,103270,"Stephen Burgess",370,"Registered Nurse",24216185,SBURGESS,8,"1459296000.000"
Honolulu,117597,"Susan Acosta",370,DBA,24209801,SACOSTA,5,"1459296000.000"
"Santa Rosa",115865,"Terry Durham",370,"Physician CPOE",24214989,TDURHAM,7,"1459296000.000"
"San Diego",102968,"Terry Velez",370,"Occupational Therapist",24214159,TVELEZ,4,"1459296000.000"
Honolulu,104332,"Thomas Jones",370,DBA,24209801,TJONES,4,"1459296000.000"
Denver,126001,"Trevor Butler",370,DBA,24209801,TBUTLER,9,"1459296000.000"
"San Diego",125748,"Tyler Yates",370,"Physical Therapist",24214774,TYATES,3,"1459296000.000"
"San Francisco",100121,"Vincent Berry",370,"Registered Nurse",24216185,VBERRY,9,"1459296000.000"
"Santa Rosa",133665,"Whitney Mejia",370,DBA,24209801,WMEJIA,4,"1459296000.000"
Denver,124723,"Whitney Velazquez",370,DBA,24209801,WVELAZQUEZ,6,"1459296000.000"
Denver,114898,"Abigail Osborn",371,"Registered Nurse",24216185,AOSBORN,6,"1459296000.000"
Denver,111558,"Adam Sims",371,DBA,24209801,ASIMS,0,"1459296000.000"
Seattle,121044,"Alejandro Cooper",371,"Registered Nurse",24216185,ACOOPER,8,"1459296000.000"
"San Francisco",122648,"Alex Murillo",371,DBA,24209801,AMURILLO,6,"1459296000.000"
Honolulu,137864,"Allison Bryan",371,"Registered Nurse",24216185,ABRYAN,4,"1459296000.000"
Seattle,138380,"Allison Lane",371,DBA,24209801,ALANE,7,"1459296000.000"
Denver,134393,"Amy Booker",371,"Physical Therapist",24214774,ABOOKER,7,"1459296000.000"
"San Diego",131960,"Andre Day",371,DBA,24209801,ADAY,5,"1459296000.000"
"Santa Rosa",120145,"Anna Chen",371,"Registered Nurse",24216185,ACHEN,7,"1459296000.000"
"San Diego",138472,"Anna Richardson",371,"Midlevel Provider, Hospitalist",24213304,ARICHARDSON,7,"1459296000.000"
"San Francisco",121724,"Barbara Lutz",371,DBA,24209801,BLUTZ,10,"1459296000.000"
Honolulu,108800,"Brandi Martin",371,DBA,24209801,BMARTIN,1,"1459296000.000"
"San Francisco",119945,"Brendan Stone",371,"Occupational Therapist",24214159,BSTONE,9,"1459296000.000"
"San Francisco",121587,"Brent Oconnor",371,DBA,24209801,BOCONNOR,4,"1459296000.000"
"San Francisco",139806,"Brianna Rosales",371,DBA,24209801,BROSALES,6,"1459296000.000"
"Santa Rosa",121898,"Caleb Pacheco",371,"Registered Nurse",24216185,CPACHECO,4,"1459296000.000"
Seattle,100590,"Carolyn Frazier",371,DBA,24209801,CFRAZIER,5,"1459296000.000"
Seattle,128091,"Charles Fleming",371,"Registered Nurse",24216185,CFLEMING,4,"1459296000.000"
Seattle,105083,"Charles Weber",371,"Physician CPOE",24214989,CWEBER,7,"1459296000.000"
"San Diego",123139,"Chase Weiss",371,"Registered Nurse",24216185,CWEISS,5,"1459296000.000"
"San Diego",123990,"Cindy Farrell",371,"Registered Nurse",24216185,CFARRELL,2,"1459296000.000"
"San Francisco",132913,"Corey Daniels",371,"Occupational Therapist",24214159,CDANIELS,6,"1459296000.000"
"Santa Rosa",123204,"Dawn Woodward",371,DBA,24209801,DWOODWARD,0,"1459296000.000"
Seattle,119581,"Donald Henderson",371,DBA,24209801,DHENDERSON,4,"1459296000.000"
Honolulu,127970,"Drew Schaefer",371,Transport,107938504,DSCHAEFER,6,"1459296000.000"
"San Diego",111323,"Emily Bright",371,"Speech Therapist",24219154,EBRIGHT,8,"1459296000.000"
"Santa Rosa",109321,"Emily Jones",371,Transport,107938504,EJONES,1,"1459296000.000"
"Santa Rosa",117705,"Gabriel Mullins",371,DBA,24209801,GMULLINS,6,"1459296000.000"
Denver,106910,"Gabriel Sosa",371,"Occupational Therapist",24214159,GSOSA,1,"1459296000.000"
"San Diego",108178,"Geoffrey Franklin",371,"Physician, Hospitalist Service",24215364,GFRANKLIN,5,"1459296000.000"
Denver,136980,"Geoffrey Rowland",371,DBA,24209801,GROWLAND,8,"1459296000.000"
"San Diego",109104,"George Shepherd",371,"Occupational Therapist",24214159,GSHEPHERD,9,"1459296000.000"
Denver,114699,"Gregory Lam",371,"Registered Nurse",24216185,GLAM,7,"1459296000.000"
"Santa Rosa",116160,"Hector Solis",371,"Physical Therapist",24214774,HSOLIS,9,"1459296000.000"
Honolulu,119449,"Jaclyn Underwood",371,DBA,24209801,JUNDERWOOD,6,"1459296000.000"
Seattle,119570,"Jacqueline Andrade",371,DBA,24209801,JANDRADE,6,"1459296000.000"
Seattle,134273,"Jaime Chan",371,"Registered Nurse",24216185,JCHAN,4,"1459296000.000"
"Santa Rosa",124263,"Jaime Watts",371,"Occupational Therapist",24214159,JWATTS,5,"1459296000.000"
Honolulu,112868,"Jamie Barker",371,"Registered Nurse",24216185,JBARKER,3,"1459296000.000"
"Santa Rosa",115690,"Jamie Dalton",371,DBA,24209801,JDALTON,7,"1459296000.000"
"San Francisco",112128,"Javier Morton",371,"Registered Nurse",24216185,JMORTON,3,"1459296000.000"
Honolulu,126662,"Jay Bartlett",371,DBA,24209801,JBARTLETT,7,"1459296000.000"
Seattle,119950,"Jennifer Bailey",371,DBA,24209801,JBAILEY,5,"1459296000.000"
Honolulu,116610,"Jesse Morrow",371,"Registered Nurse",24216185,JMORROW,3,"1459296000.000"
Honolulu,109184,"Jesse Schwartz",371,"Registered Nurse",24216185,JSCHWARTZ,4,"1459296000.000"
"Santa Rosa",114178,"Jimmy Andersen",371,"Physical Therapist",24214774,JANDERSEN,1,"1459296000.000"
"Santa Rosa",111579,"Joe Andersen",371,DBA,24209801,JANDERSEN,0,"1459296000.000"
Honolulu,126395,"Joel Shepherd",371,"Midlevel Provider, Hospitalist",24213304,JSHEPHERD,0,"1459296000.000"
Seattle,128486,"Joel Villanueva",371,"Physician, Hospitalist Service",24215364,JVILLANUEVA,2,"1459296000.000"
Denver,117139,"Jonathon Hancock",371,"Physician CPOE",24214989,JHANCOCK,2,"1459296000.000"
Honolulu,112795,"Jordan Wang",371,"Physical Therapist",24214774,JWANG,1,"1459296000.000"
Denver,111060,"Kelsey Pace",371,"Physician CPOE",24214989,KPACE,9,"1459296000.000"
Denver,107820,"Kristi Gray",371,"Registered Nurse",24216185,KGRAY,5,"1459296000.000"
Denver,133202,"Lance Fleming",371,DBA,24209801,LFLEMING,1,"1459296000.000"
"San Francisco",111881,"Lance Hayes",371,"Registered Nurse",24216185,LHAYES,8,"1459296000.000"
"Santa Rosa",122562,"Lauren Tate",371,DBA,24209801,LTATE,6,"1459296000.000"
Honolulu,130280,"Lawrence Noble",371,"Physical Therapist",24214774,LNOBLE,10,"1459296000.000"
"San Diego",104495,"Linda Steele",371,Transport,107938504,LSTEELE,2,"1459296000.000"
"Santa Rosa",101706,"Lindsey Cain",371,DBA,24209801,LCAIN,9,"1459296000.000"
"San Francisco",126645,"Lindsey Hoffman",371,"Occupational Therapist",24214159,LHOFFMAN,4,"1459296000.000"
Seattle,106853,"Mallory Waters",371,"Physician CPOE",24214989,MWATERS,6,"1459296000.000"
